Incident Type,Region of Incident,Incident Year,Month,Number of Dead,Total Number of Dead and Missing,Number of Males,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,Coordinates,Source Quality,Country of Origin Code,labor_force,gdp,literacy,gini,health,political,corruption,migration,electicity,cpi,death,survival_rate,male_to_total_dead_ratio,total_incidents,total_deaths,total_dead_and_missing,year,month,day,dayofweek
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Jiroft district, Kerman province, Iran","28.9385299, 57.4627259",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Torbat Jab district, Mashhad province, Iran","36.4190601, 59.5642369",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,0.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Shariyar district, Tehran province, Iran","35.6096201, 51.0331933",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,0.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Shiraz district, Fars province, Iran","29.5926119, 52.5835646",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Bandar Abbas district, Hormozgan province, Iran","27.1962543, 56.2883647",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tahran province, Iran","35.5501285, 51.5150077",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Isfahan district, Isfahan province, Iran","33.3249654, 53.3906074",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Kashan district, Kashan province, Iran","33.9910347, 51.4235414",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,0.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,0.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Bandar Abbas district, Hormozgan province, Iran","27.1962543, 56.2883647",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Bandar Abbas district, Hormozgan province, Iran","27.1962543, 56.2883647",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,0.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Zahidan district, Sistan wa Balochestan province, Iran","29.451926, 60.8841983",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,0.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Qeshm district, Hormozgan province, Iran","26.8118673, 55.8913207",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Bushehr district, Bushehr province, Iran","28.7620739, 51.5150077",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,January,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Bushehr district, Bushehr province, Iran","28.7620739, 51.5150077",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Violence,Iran,Afghanistan to Iran,"Isfahan district, Isfahan province, Iran","33.3249654, 53.3906074",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Shahin Shahr district, Isfahan province, Iran","32.8608728, 51.5532972",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Uromia district, Uromia province, Iran","37.5498061, 45.0786282",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Sarawan district, Sistan wa Balochestan province, Iran","27.3688908, 62.3385305",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Violence,Iran,Afghanistan to Iran,"Sarawan district, Sistan wa Balochestan province, Iran","27.3688908, 62.3385305",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Rigan district, Kerman province, Iran","28.5915597, 59.0123679",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,0.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Rigan district, Kerman province, Iran","28.5915597, 59.0123679",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,0.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Bako district, West Azarbaijan province, Iran","37.7595018, 45",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Markaz district, Sistan wa Balochestan province, Iran","27.5299906, 60.5820676",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Karaj district, Alborz  province, Iran","35.8438581, 50.9714995",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Shahin Shahr district, Isfahan province, Iran","32.8608728, 51.5532972",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Jiroft district, Kerman province, Iran","28.9385299, 57.4627259",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Kerman district, Kerman province, Iran","30.5757091, 58.0071922",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Shiraz district, Fars province, Iran","29.5926119, 52.5835646",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Shiraz district, Fars province, Iran","29.5926119, 52.5835646",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Zahidan district, Sistan wa Balochestan province, Iran","29.451926, 60.8841983",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Kerman district, Kerman province, Iran","30.5757091, 58.0071922",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Shiraz district, Fars province, Iran","29.5926119, 52.5835646",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Yazd district, Yazd province, Iran","32.1006387, 54.4342138",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Shahin Shahr district, Isfahan province, Iran","32.8608728, 51.5532972",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,0.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,0.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Zabul district, Sistan wa Balochestan province, Iran","31.0301788, 61.4900813",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,0.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,0.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Esfahan  district, Esfahan province, Iran","32.6538966, 51.6659656",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Shiraz district, Fars province, Iran","29.5926119, 52.5835646",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Kerman district, Kerman province, Iran","30.5757091, 58.0071922",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Mazandran district, Mazandaran province, Iran","36.3993691, 52.1912307",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,0.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,0.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Bandar Abas district, Bandar Abas province, Iran","27.1962543, 56.2883647",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Shiraz district, Fars province, Iran","29.5926119, 52.5835646",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Yazd district, Yazd province, Iran","32.1006387, 54.4342138",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran district, Tehran province, Iran","35.6891975, 51.3889736",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
Incident,Southern Asia,2023,February,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Dawlat Abad district, Tehran province, Iran","35.5924303, 50.6873468",4,AFG,8920521.0,8920521.0,37.266040802002,34.2,81.319762,-2.5508017539978,-1.18377649784088,-65846.0,97.7,24.0,1498.0,0.0,1.0,1800,3488.0,3698,2023,1,1,6
